pen,Start,End,Species,Study,Diet,average feed intake g per d,"average feed intake, g","ME, kcal",Overall,"NDF,g","ADF,g","NFC,g","Crude fiber,g","Starch,g","CP,g","Arginine,g","Histidine,g","Isoleucine,g","Leucine,g","Lysine,g","Methionine,g","Phenylalanine,g","Threonine,g","Tryptophan,g","Valine,g","Alanine,g","Aspartic acid,g","Cystine,g","Met + Cys,g","Glutamic acid,g","Glycine,g","Proline,g","Serine,g","Tyrosine,g","Phe + Tyr,g","Ether extract,g","SFA,g","MUFA,g","PUFA,g","n-3 PUFA,g","n-6 PUFA,g","n-3:n-6 ratio,g","C14,g","C15:0,g","C15:1,g","C16:0,g","C16:1,g","C17:0,g","C17:1,g","C18:0,g","C18:1,g","C18:2 cis n-6 LA,g","C18:3 cis n-3 ALA,g","C20:0,g","C20:1,g","C20:4n-6 ARA,g","C20:5n-3 EPA,g","C22:0,g","C22:1,g","C22:5,g","C22:6n-3 DHA,g","C24:0,g","Ash,mg",Vitamin A IU,"beta-carotene,mg",Vitamin D3 IU,"Vitamin D3 25-Hydroxyvitamin D, IU",Vitamin E IU,Vitamin K mg,AST ppm,Thiamin mg,Riboflavin mg,Niacin mg,Pantothenic acid mg,Pyridoxine mg,Biotin mg,Folic acid mg,Vitamin B12 mg ,Choline mg,"Calcium,g","Total Phosphorus,g","Inorganic available P,g",Ca:P ratio,"Na,g","Cl,g","K,g","Mg,g","S,mg",Cu mg,I mg,"Fe,mg","Mn,mg","Se,mg","Zn,mg",average feed intake g per d,"bodyweightgain,g",akp U per ml,alt (U per L),glucose (g per L),"nefa,umol per L",pip mg per dL,tc mg per g,tg mg per g,trap U per L,uric acid mmol per L,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g),Plasma SFA,Plasma MUFA,Plasma PUFA,Plasma n-3,Plasma n-6,Plasma C16:0 ,Plasma C16:1 ,Plasma C18:0 ,Plasma C18:1 ,Plasma C18:2 ,Plasma C18:3 ,Plasma C20:5,Plasma C22:6,Liver SFA,Liver MUFA,Liver PUFA,Liver n-3,Liver n-6,Liver C16:00 ,Liver C16:1 ,Liver C18:0 ,Liver C18:1,Liver C18:2,Liver C18:3 ,Liver C20:5,Liver C22:6,Breast SFA,Breast MUFA,Breast PUFA,Breast n-3,Breast n-6,Breast C16:0,Breast C16:01,Breast C18:0,Breast C18:01,Breast C18:2,Breast C18:3 ,Breast C20:4,Breast C20:5,Breast C22:6,Thigh SFA,Thigh MUFA,Thigh PUFA,Thigh n-3,Thigh n-6,Thigh C16:0,Thigh C16:01,Thigh C18:0,Thigh C18:1,Thigh C18:2,Thigh C18:3,Thigh C20:4,Thigh C22:6
5,1,42,L,F23L Hempseed Diet,15% Hempseed,48.3,2028.6,6036.150015,0,129.62754,36.393084,973.301994,33.16761,726.985325,336.605598,15.4153314,7.4064186,16.819123,22.7365488,12.3480882,6.0837714,12.1472568,9.4086468,2.7629532,11.2648158,13.3948458,22.3105428,4.8747258,10.9584972,41.809446,9.9989694,15.5918196,11.6117064,309.341214,321.488471,115.932461,13.5886542,25.5650471,50.4105396,0.5710509,51.6023096,0.22449264,0.06892169,0,0,10.5706857,0.14980805,0,0,2.0830243,25.0522819,52.4767417,1.57965358,0.42974167,0.1493506,0.0760725,0.0050715,0.1676151,0.050715,0,0.0050715,0.10033456,3636.87408,4615.065,26.7294422,715.429405,0,80.8384928,1.5194214,0,5.46017976,9.9746262,52.4123296,11.1378254,14.2066915,0.3053043,2.3754906,0.0142002,4638.22796,0.067540208,10.2484872,1.8805122,6.59026128,3.99816774,18.1589115,5.02737795,7.91640864,0.54790457,31.3449129,0.11345148,185.079102,97.0703649,0.30905924,130.54041,,,,,2.262,,,,,1.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,42,L,F23L Hempseed Diet,15% Hempseed,48.3,2028.6,6036.150015,0,129.62754,36.393084,973.301994,33.16761,726.985325,336.605598,15.4153314,7.4064186,16.819123,22.7365488,12.3480882,6.0837714,12.1472568,9.4086468,2.7629532,11.2648158,13.3948458,22.3105428,4.8747258,10.9584972,41.809446,9.9989694,15.5918196,11.6117064,309.341214,321.488471,115.932461,13.5886542,25.5650471,50.4105396,0.5710509,51.6023096,0.22449264,0.06892169,0,0,10.5706857,0.14980805,0,0,2.0830243,25.0522819,52.4767417,1.57965358,0.42974167,0.1493506,0.0760725,0.0050715,0.1676151,0.050715,0,0.0050715,0.10033456,3636.87408,4615.065,26.7294422,715.429405,0,80.8384928,1.5194214,0,5.46017976,9.9746262,52.4123296,11.1378254,14.2066915,0.3053043,2.3754906,0.0142002,4638.22796,0.067540208,10.2484872,1.8805122,6.59026128,3.99816774,18.1589115,5.02737795,7.91640864,0.54790457,31.3449129,0.11345148,185.079102,97.0703649,0.30905924,130.54041,,,,,2.098,,,,,2.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,42,L,F23L Hempseed Diet,15% Hempseed,48.3,2028.6,6036.150015,0,129.62754,36.393084,973.301994,33.16761,726.985325,336.605598,15.4153314,7.4064186,16.819123,22.7365488,12.3480882,6.0837714,12.1472568,9.4086468,2.7629532,11.2648158,13.3948458,22.3105428,4.8747258,10.9584972,41.809446,9.9989694,15.5918196,11.6117064,309.341214,321.488471,115.932461,13.5886542,25.5650471,50.4105396,0.5710509,51.6023096,0.22449264,0.06892169,0,0,10.5706857,0.14980805,0,0,2.0830243,25.0522819,52.4767417,1.57965358,0.42974167,0.1493506,0.0760725,0.0050715,0.1676151,0.050715,0,0.0050715,0.10033456,3636.87408,4615.065,26.7294422,715.429405,0,80.8384928,1.5194214,0,5.46017976,9.9746262,52.4123296,11.1378254,14.2066915,0.3053043,2.3754906,0.0142002,4638.22796,0.067540208,10.2484872,1.8805122,6.59026128,3.99816774,18.1589115,5.02737795,7.91640864,0.54790457,31.3449129,0.11345148,185.079102,97.0703649,0.30905924,130.54041,,,,,2.187,,,,,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,42,L,F23L Hempseed Diet,15% Hempseed,48.3,2028.6,6036.150015,0,129.62754,36.393084,973.301994,33.16761,726.985325,336.605598,15.4153314,7.4064186,16.819123,22.7365488,12.3480882,6.0837714,12.1472568,9.4086468,2.7629532,11.2648158,13.3948458,22.3105428,4.8747258,10.9584972,41.809446,9.9989694,15.5918196,11.6117064,309.341214,321.488471,115.932461,13.5886542,25.5650471,50.4105396,0.5710509,51.6023096,0.22449264,0.06892169,0,0,10.5706857,0.14980805,0,0,2.0830243,25.0522819,52.4767417,1.57965358,0.42974167,0.1493506,0.0760725,0.0050715,0.1676151,0.050715,0,0.0050715,0.10033456,3636.87408,4615.065,26.7294422,715.429405,0,80.8384928,1.5194214,0,5.46017976,9.9746262,52.4123296,11.1378254,14.2066915,0.3053043,2.3754906,0.0142002,4638.22796,0.067540208,10.2484872,1.8805122,6.59026128,3.99816774,18.1589115,5.02737795,7.91640864,0.54790457,31.3449129,0.11345148,185.079102,97.0703649,0.30905924,130.54041,,,,,2.068,,,,,-0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,B,Supplemental methionine,100%,42.9,429,1359.373841,0,36.17545097,12.4609958,228.380176,10.0112551,152.784896,99.2906477,6.45369734,2.92535412,6.0760717,8.0270003,5.29173577,3.000922518,4.7549664,3.72349667,1.1779322,4.31441041,4.70627542,9.32529661,1.79572337,4.79664588,16.0045306,3.91748154,5.50091223,4.55474909,3.20152936,7.95649576,15.066937,1.7466182,2.94143249,5.52614326,0.10867827,4.66592034,103.687119,0.03004389,0,0,1.26349737,0.01716953,0,0,0.32949132,2.44329822,5.7845883,0.3837587,0.06722176,0.02196197,0,0,0.02605965,0,0,0,0.01883757,1315.39658,1951.95,6.93468632,193.05,0,3.2175,0.322608,0,0.45903,1.60875,6.5208,1.287,1.62162,0.065208,0.161304,0.002574,675.675,0.004519518,0.00263835,0.93884001,1.713009442,0.73724204,4.70349246,0.63068886,1.18685239,0.40176724,5.148,0.022737,29.0862,12.9558,0.03861,22.737,42.9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,10,B,Supplemental methionine,130%,41.8,418,1324.518101,0,35.2478753,12.1414831,222.524274,9.7545563,148.867335,96.7447337,6.28821792,2.85034504,5.920275,7.82117978,5.15605024,2.923975787,4.63304419,3.6280224,1.14772881,4.2037845,4.58560169,9.08618644,1.74967918,4.67365496,15.594158,3.81703329,5.3598632,4.43796065,3.11943886,7.75248305,14.6806053,1.70183311,2.86601115,5.38444728,0.10589165,4.54628136,101.028475,0.02927354,0,0,1.2311,0.01672929,0,0,0.32104283,2.38064954,5.63626552,0.37391874,0.06549812,0.02139884,0,0,0.02539145,0,0,0,0.01835455,1281.66846,1901.9,6.75687385,188.1,0,3.135,0.314336,0,0.44726,1.5675,6.3536,1.254,1.58004,0.063536,0.157168,0.002508,658.35,0.004403633,0.0025707,0.91476719,1.713009441,0.7183384,4.58289009,0.61451735,1.15642028,0.39146552,5.016,0.022154,28.3404,12.6236,0.03762,22.154,41.8,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,22,B,Supplemental methionine,100%,107,1284,4159.274371,0,107.6249214,34.4767715,728.151173,28.9338609,510.969767,262.780097,16.7768755,7.73634583,16.756562,21.9867533,13.6645599,7.689509069,12.6090508,9.84128295,3.04620073,11.517185,12.9111608,24.2531608,4.85213301,12.5416421,42.7305212,10.3854692,15.0708271,12.0705574,8.4630919,21.0721427,48.4819976,5.32234538,9.32645086,17.5240416,0.36447279,15.6480319,347.734043,0.07720833,0,0,3.90501898,0.0549191,0,0,0.94507891,7.86436272,18.4214691,1.04659697,0.2195021,0.07160577,0,0,0.0769522,0,0,0,0.06317528,3575.02914,5842.2,21.2222791,577.8,0,9.63,0.965568,0,1.37388,4.815,19.5168,3.852,4.85352,0.195168,0.482784,0.007704,2022.3,0.011515891,0.0078966,2.32680363,1.458335385,2.20256977,12.687263,1.7554081,3.23110242,0.98374661,15.408,0.068052,87.0552,38.7768,0.11556,68.052,107,62,284,0.82,2.94,150,68.3,78.9,40.9,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,22,B,Supplemental methionine,130%,105,1260,4086.595932,0,105.7443022,33.8743303,715.427586,28.4282757,502.04117,258.188323,16.4837192,7.60116226,16.463761,21.6025606,13.4257877,8.638990284,12.3887224,9.66931808,2.99297194,11.3159357,12.6855534,23.8293653,4.76734768,13.406338,41.9838554,10.2039953,14.8074821,11.8596386,8.3152093,20.7039317,47.6348316,5.22934364,9.16348207,17.2178296,0.35810406,15.3746009,341.657798,0.0758592,0,0,3.83678335,0.05395946,0,0,0.92856477,7.72694221,18.0995755,1.02830891,0.21566656,0.07035454,0,0,0.07560755,0,0,0,0.06207137,3512.5597,5733,20.8514447,567,0,9.45,0.94752,0,1.3482,4.725,19.152,3.78,4.7628,0.19152,0.47376,0.00756,1984.5,0.010300227,0.007749,2.28614546,1.329233062,2.16274766,12.4647671,1.72206483,3.11858168,1.20433942,15.12,0.06678,85.428,38.052,0.1134,66.78,105,63.5,287,0.76,2.81,150,70.6,89.4,31.7,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,42,B,Supplemental methionine,100%,180,2160,7160.077271,0,179.7392092,55.0116511,1264.20091,47.4802294,909.130069,406.607667,25.6222638,11.9642137,26.710848,34.8462179,20.765252,11.86989436,19.5377966,15.2130154,4.63425294,17.9306731,20.4842499,37.0531603,7.61856927,19.4884636,66.5331724,16.0892726,23.8888741,18.6950075,13.084093,32.6218895,84.5827226,9.02914794,16.1776026,30.4001521,0.64936915,27.8795823,619.546272,0.11690492,0,0,6.66594407,0.09551268,0,0,1.54354417,13.7225111,31.9629491,1.65383065,0.3858711,0.12578159,0,0,0.12794333,0,0,0,0.11255732,5635.92877,9828,36.0266441,972,0,16.2,1.62432,0,2.3112,8.1,32.832,6.48,8.1648,0.32832,0.81216,0.01296,3402,0.016215539,0.012096,3.4248355,1.340570337,4.02684938,20.4125759,2.8051313,5.04249925,1.46095672,25.92,0.11448,146.448,65.232,0.1944,114.48,180,82.3,324,0.92,2.55,130,55.8,75.6,35,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,42,B,Supplemental methionine,130%,169,2028,6717.245385,0,168.6228134,51.6093256,1186.01342,44.5437025,852.902774,381.460055,24.0375944,11.2242587,25.058853,32.6910713,19.480976,12.6942671,18.3294354,14.2721305,4.34763663,16.8217083,19.2173531,34.7615201,7.14738087,19.841648,62.4182712,15.0941935,22.4114103,17.5387707,12.2748763,30.6043117,79.3515044,8.47071896,15.1770606,28.5199829,0.60920738,26.1553037,581.22897,0.10967466,0,0,6.25367302,0.08960548,0,0,1.44808004,12.87381,29.9861251,1.55154559,0.36200599,0.11800233,0,0,0.12003037,0,0,0,0.10559595,5287.36144,9227.4,33.7984913,912.6,0,15.21,1.525056,0,2.16996,7.605,30.8256,6.084,7.66584,0.308256,0.762528,0.012168,3194.1,0.015212651,0.0113568,3.21301846,1.339519099,3.77779937,19.150112,2.63164133,4.73063397,1.71251498,24.336,0.107484,137.4984,61.2456,0.18252,107.484,169,81.4,370,1.04,2.75,130,56.6,71.8,40,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,42,B,Supplemental methionine,100%,122,5124,12678.72548,0,323.5395816,101.9494184,2220.732259,86.4253454,1572.884732,768.6784117,48.85283664,22.62591365,49.5434817,64.8599715,39.72154767,22.56032595,36.9018138,28.77779502,8.85838587,33.76226851,38.10168612,70.63161771,14.26642565,36.82675158,125.2682242,30.39222334,44.46061343,35.32031399,24.74871426,61.65052796,148.1316572,16.09811152,28.44548595,53.45033696,1.12252021,48.19353454,1070.967434,0.22415714,0,0,11.83446042,0.16760131,0,0,2.8181144,24.03017204,56.1690065,3.08418632,0.67259496,0.21934933,0,0,0.23095518,0,0,0,0.19457017,10526.35449,23314.2,64.18360952,2305.8,0,38.43,3.853248,0,5.48268,19.215,77.8848,15.372,19.36872,0.778848,1.926624,0.030744,8070.3,0.032250948,0.02263095,6.69047914,1.425081513,6.96666119,37.80333136,5.19122826,9.46045406,2.84647057,61.488,0.271572,347.4072,154.7448,0.46116,271.572,122,59.4,324,0.92,2.55,130,55.8,75.6,35,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,42,B,Supplemental methionine,130%,118,4956,12128.35942,0,309.6149909,97.625139,2123.96528,82.7265345,1503.811279,736.3931117,46.80953152,21.675766,47.442889,62.11481168,38.06281394,24.25723317,35.35120199,27.56947098,8.48833738,32.3414285,36.48850819,67.67707184,13.66440773,37.92164096,119.9962846,29.11522209,42.5787556,33.83636995,23.70952446,59.06072645,141.6669413,15.40189571,27.20655382,51.12225978,1.07320309,46.07618596,1023.915243,0.2148074,0,0,11.32155637,0.16029423,0,0,2.69768764,22.98140175,53.72196612,2.95377324,0.64317067,0.20975571,0,0,0.22102937,0,0,0,0.18602187,10081.5896,22549.8,61.40680985,2230.2,0,37.17,3.726912,0,5.30292,18.585,75.3312,14.868,18.73368,0.753312,1.863456,0.029736,7805.7,0.029916511,0.0216765,6.41393111,1.380135671,6.65888543,36.19776919,4.96822351,9.00563593,3.30831992,59.472,0.262668,336.0168,149.6712,0.44604,262.668,118,61.5,370,1.04,2.75,130,56.6,71.8,40,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,4CO,35.23809524,740,2334.144814,0,63.19808661,22.8937966,377.877684,17.857996,242.468638,174.773394,12.3244653,5.52943202,8.9101067,14.8437442,10.1452286,5.292602216,8.972928499,7.040582075,2.256366566,8.10847734,8.69421752,17.8033716,3.34952467,8.64212689,30.0758207,7.39374018,10.1710131,8.59838268,6.05302115,15.0259496,24.7375368,2.99818825,4.89235816,9.19053545,0.17203323,7.38596012,164.132447,0.05776099,0,0,2.1440561,0.02833201,0,0,0.59086112,4.010479,9.58057842,0.71163091,0.10898214,0.03565209,0,0,0.04577604,0,0,0,0.02981909,2444.5859,1916.27061,11.8587571,856.985579,0,42.1968121,0.31895267,0,1.5481426,2.37996073,13.6554443,2.94793494,3.77916435,0.06408862,1.3670997,0.00298087,1628.36006,0.007369297,6.07262034,1.84217523,0.001213528,0.37119235,7.38006546,1.15057704,2.12826385,0.68166892,8.88,0.03922,50.172,22.348,0.0666,39.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,4CO+ MA,35.0952381,737,2128.568474,0,70.17841463,22.3216962,359.666696,15.9906419,238.823283,183.274712,12.1056075,5.29849667,7.8329834,15.5195621,10.3351585,5.418383592,9.202843681,7.4798592,2.31692239,8.69350998,7.56906874,17.7197916,3.20560089,8.62398448,28.8960898,8.08063082,10.6164545,8.56805211,6.30208537,15.504929,23.6949734,2.87831975,4.6986787,8.72712981,0.23591131,7.31790044,162.004316,0.06913798,0,0,2.10755323,0.10650524,0,0,0.52682607,3.86566468,9.12394943,0.6209308,0.10547581,0.03446801,0.01344457,0.06284035,0.04150124,0,0,0,0.02943246,2118.06907,191.004075,10.9878663,89.2960921,0,9.67924933,0.03179157,0,1.13130466,0.93265188,7.80994191,1.77628736,2.31371353,0.00638803,1.04803004,0.00029712,898.023299,0.007447919,6.21733259,1.52862506,0.001197928,2.77218071,6.31014468,1.92030765,2.27636585,0.67879839,8.844,0.039061,49.9686,22.2574,0.06633,39.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,2CO+ MA,36.80952381,773,2172.915418,0,72.43692972,22.0770663,387.813945,16.1539926,266.202884,178.583179,11.6127728,5.11429528,8.9960591,15.3327189,9.91620853,5.490240261,8.9422751,7.276289357,2.226022691,8.50012841,7.39821536,17.0219878,3.12777841,8.61801867,28.0308737,7.88731637,10.4887408,8.30462771,6.12175643,15.0640315,25.71102,3.01666227,5.05898101,9.40075469,0.25871441,8.17087388,180.931671,0.06709368,0,0,2.22387952,0.11224904,0,0,0.52962225,4.19449587,9.82965849,0.60492103,0.11561715,0.0377427,0.01404749,0.06565843,0.04251323,0,0,0,0.03287113,2058.25996,1995.69663,11.524196,891.027112,0,40.8073142,0.33217269,0,1.67936578,2.5263363,14.6640506,3.17186891,4.06875069,0.06674498,1.1522279,0.00310442,1507.88087,0.007654252,6.3556743,1.40532331,0.001204318,2.89455904,6.02617917,1.95015638,2.27716797,0.70888989,9.276,0.040969,52.4094,23.3446,0.06957,40.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,2CO+MA+E,36.0952381,758,2074.368219,0,71.70862651,22.8313253,366.752516,16.3390096,243.262139,187.59739,12.3945938,5.42342912,9.3889259,15.8782735,10.5831564,5.547631526,9.42005261,7.657017671,2.372479116,8.89820462,7.74156968,18.1428365,3.2800243,8.82765582,29.572959,8.27186526,10.8617747,8.77012088,6.45121928,15.8712719,24.1568359,2.9383993,4.79231695,8.90056562,0.24068022,7.45359056,165.004525,0.07080702,0,0,2.15098053,0.1089885,0,0,0.53838257,3.94110642,9.30400375,0.63515562,0.10749599,0.03512938,0.0137749,0.06438434,0.04238736,0,0,0,0.02997753,2166.70799,1956.97031,11.2142523,874.278973,0,95.7697307,0.32572691,0,1.56348916,2.41802761,13.8297328,2.98394006,3.82466556,0.0654498,1.2192156,0.00304418,1535.14685,0.007630686,6.36415582,1.56618325,0.00119901,2.83915141,6.45856335,1.96543464,2.32932791,0.69547185,9.096,0.040174,51.3924,22.8916,0.06822,40.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,2CO+MA+Se,34.76190476,730,2001.853397,0,69.14964375,22.0018264,354.15146,15.7561325,235.075677,180.692765,11.9361776,5.22384044,9.0416708,15.298573,10.1909172,5.342515805,9.073244355,7.374721525,2.284574009,8.57092524,7.46050477,17.4717973,3.16006121,8.50257702,28.4875083,7.9669995,10.4652624,8.4473417,6.21346111,15.2867055,23.3300381,2.83526517,4.62697084,8.59378733,0.23233266,7.20296458,159.458665,0.06817629,0,0,2.07584702,0.10499558,0,0,0.51912536,3.8061577,8.98413721,0.61204836,0.10383987,0.03393379,0.01325941,0.06197491,0.04088683,0,0,0,0.02896997,2087.80733,1883.73551,10.8225558,841.561237,0,64.7382534,0.31353738,0,1.509199,2.3305424,13.3400412,2.87867607,3.68990276,0.0630005,1.17432203,0.00293026,1478.58757,0.007345272,6.12980231,1.5075727,0.001198289,2.73363573,6.22111641,1.89320171,2.24406322,0.66944846,8.76,0.03869,49.494,22.046,0.0657,38.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,21,B,Defatted Microalgae-Mediated Enrichment,2CO+MA+E+Se,36.57142857,768,2097.990262,0,72.5526864,23.1078214,370.813367,16.5312289,245.865354,189.916034,12.5489582,5.49044857,9.5058593,16.0720474,10.7153919,5.616688811,9.536533066,7.751906071,2.402109784,9.00806583,7.83521846,18.3688028,3.32016458,8.93685339,29.9368943,8.37432132,10.9943073,8.87851159,6.53112132,16.0676544,24.4226312,2.97207881,4.84574233,8.99962617,0.24338625,7.53324379,166.766595,0.07169513,0,0,2.17544371,0.11032585,0,0,0.54474315,3.9845013,9.4071246,0.64286392,0.10866663,0.03551235,0.01394962,0.065201,0.04287993,0,0,0,0.03029766,2193.04269,1981.79298,11.3417839,885.368535,0,68.0709189,0.3298585,0,1.58110121,2.44711851,13.9905015,3.01842111,3.86877784,0.06627998,1.23429507,0.00308279,1554.15096,0.007727398,6.44287647,1.58604909,0.001199371,2.87477852,6.53825028,1.98967105,2.35787175,0.70429184,9.216,0.040704,52.0704,23.1936,0.06912,40.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,42,B,Defatted Microalgae-Mediated Enrichment,4CO,86.66666667,1820,5740.734542,0,155.4331319,56.3063646,929.374844,43.9210171,596.341787,429.848077,30.3115227,13.5994139,21.914046,36.5075871,24.9517784,13.01694058,22.06855388,17.31602618,5.549442095,19.9424713,21.3830755,43.7866707,8.23802014,21.2549607,73.9702618,18.1846042,25.0151944,21.1473736,14.8871601,36.955714,60.8409688,7.37392245,12.0325566,22.6037493,0.42310876,18.1654695,403.6771,0.14206081,0,0,5.27321906,0.06968144,0,0,1.45319898,9.86361051,23.5630442,1.75022738,0.26803716,0.08768487,0,0,0.11258432,0,0,0,0.07333885,6012.35992,4712.98989,29.1661323,2107.72129,0,103.781349,0.78445116,0,3.80759396,5.85341692,33.5850117,7.25032649,9.29470151,0.15762336,3.36232628,0.00733132,4004.88555,0.018124487,14.9353635,4.53075529,0.001213528,0.91293253,18.1509718,2.82979758,5.23437865,1.67653708,21.84,0.09646,123.396,54.964,0.1638,96.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,42,B,Defatted Microalgae-Mediated Enrichment,4CO+ MA,91,1911,5519.259639,0,176.5756325,55.5302831,908.928009,39.8374428,608.117039,455.596982,29.9556925,13.1166358,22.913389,38.6735747,25.6010684,13.73137922,22.85218313,18.59464398,5.741825904,21.6367027,18.7260732,43.8751018,7.95079608,21.6821753,71.6030211,20.1148099,26.454303,21.249706,15.6544669,38.50665,59.9656834,7.30021532,12.0073235,22.3038942,0.60332726,18.643033,412.699253,0.17229603,0,0,5.30844871,0.27363141,0,0,1.31111839,9.78465241,23.0540223,1.53538902,0.26754604,0.08740954,0.03472801,0.16231988,0.10370168,0,0,0,0.07497797,5233.83759,4933.73384,27.5974302,2203.53678,0,108.259627,0.82119277,0,3.91962217,6.08037605,34.7203565,7.48929726,9.5985731,0.16500602,2.95216883,0.0076747,3781.55553,0.019091965,15.7899253,3.73508404,0.001209123,7.13670241,15.5421285,4.85837214,5.71055151,1.75289545,22.932,0.101283,129.5658,57.7122,0.17199,101.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
